dataset,task,sample_id,problem_id,sample_index,fp16_score,kivi_score,patternkv_score,pattern_minus_kivi,pattern_minus_fp16,fp16_correct,kivi_correct,patternkv_correct,input_tokens,fp16_output_tokens,kivi_output_tokens,patternkv_output_tokens,fp16_stop_reason,kivi_stop_reason,patternkv_stop_reason,fp16_hit_max,kivi_hit_max,patternkv_hit_max,quantized_tokens,fp16_residual_tokens,dynamic_pattern_count_k,dynamic_pattern_count_v,assignment_bytes,mask_bytes,centroid_bytes,config_hash,git_commit,error
longbench,passage_retrieval_zh,passage_retrieval_zh:2128e5f6b792648110a80fe962712603de264006807a54c0,,37,100.0,100.0,100.0,0.0,0.0,,,,6160,5,5,32,eos,eos,length,False,False,True,6064,128,0,0,25165824,1572864,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,passage_retrieval_zh,passage_retrieval_zh:2131ec9412341d53e1319eff8a768938b9dc31af791a506c,,27,25.0,25.0,25.0,0.0,0.0,,,,6455,32,32,32,length,length,length,True,True,True,6359,128,0,0,26214400,1638400,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,passage_retrieval_zh,passage_retrieval_zh:2387f3120c972a57d5a45118ddb95d1de25d098604720765,,23,100.0,0.0,100.0,100.0,0.0,,,,6599,4,32,5,eos,length,eos,False,True,False,6476,128,0,0,26738688,1671168,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,passage_retrieval_zh,passage_retrieval_zh:23e5fbf90931855dcb0e340f64de8a0a9b0d891b23b797cd,,9,33.33,100.0,33.33,-66.67,0.0,,,,4687,32,5,32,length,eos,length,True,False,True,4591,128,0,0,18874368,1179648,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,passage_retrieval_zh,passage_retrieval_zh:26289f3c1ec8866207620c88357a8cab5e3a8e2e9ded0349,,5,100.0,50.0,100.0,50.0,0.0,,,,5986,5,32,4,eos,length,eos,False,True,False,5862,128,0,0,24117248,1507328,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,passage_retrieval_zh,passage_retrieval_zh:283543a33efdf524dc813fce4aedbdc9ab3683b02fcdd192,,38,100.0,100.0,100.0,0.0,0.0,,,,5800,4,5,4,eos,eos,eos,False,False,False,5676,128,0,0,23592960,1474560,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,passage_retrieval_zh,passage_retrieval_zh:2aa0b0dbbb443da3394cc23c31d623322726d33b233b3636,,19,50.0,100.0,100.0,0.0,50.0,,,,4831,32,26,32,length,eos,length,True,False,True,4735,128,0,0,19398656,1212416,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,passage_retrieval_zh,passage_retrieval_zh:2b17bc72e2c8dbba669ac14793a1c2d51271a7ae04e11b16,,29,50.0,50.0,100.0,50.0,50.0,,,,4568,32,32,5,length,length,eos,True,True,False,4445,128,0,0,18350080,1146880,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,passage_retrieval_zh,passage_retrieval_zh:3317076f4a4d262e5932c1b82d1a50e838cba63950dcb90d,,35,100.0,0.0,100.0,100.0,0.0,,,,4844,4,5,4,eos,eos,eos,False,False,False,4720,128,0,0,19398656,1212416,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,passage_retrieval_zh,passage_retrieval_zh:35e02864810621d99908cf19a5a7563d71f609e5d998a3e2,,6,100.0,100.0,100.0,0.0,0.0,,,,5579,4,32,32,eos,length,length,False,True,True,5483,128,0,0,22544384,1409024,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,passage_retrieval_zh,passage_retrieval_zh:5279414b79c621754a3d512773560db5fd4f4b08fb2e3614,,41,100.0,100.0,100.0,0.0,0.0,,,,7286,32,4,5,length,eos,eos,True,False,False,7163,128,0,0,29360128,1835008,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,passage_retrieval_zh,passage_retrieval_zh:55e72fe3ff225f1486f8c6f2d69b47670ea1983b5a858f50,,22,100.0,16.67,100.0,83.33,0.0,,,,4840,5,32,5,eos,length,eos,False,True,False,4717,128,0,0,19398656,1212416,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,passage_retrieval_zh,passage_retrieval_zh:5cefc582ed64f9801349b7e1812d6c5890d0c18495f403d7,,2,100.0,100.0,100.0,0.0,0.0,,,,5652,32,5,4,length,eos,eos,True,False,False,5528,128,0,0,23068672,1441792,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,passage_retrieval_zh,passage_retrieval_zh:644b9673867ffa53d1f6e19ed246d9ec9f3929ed8d4d58bc,,32,100.0,100.0,100.0,0.0,0.0,,,,7636,4,32,4,eos,length,eos,False,True,False,7512,128,0,0,30932992,1933312,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,passage_retrieval_zh,passage_retrieval_zh:6684b522087fcefc464a1c89a442766ff3d337777d0821f8,,31,100.0,100.0,100.0,0.0,0.0,,,,5791,4,5,4,eos,eos,eos,False,False,False,5667,128,0,0,23592960,1474560,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,passage_retrieval_zh,passage_retrieval_zh:6cdb4c67a6d7995ff1be5db47e78e07df312ab1e170c95f4,,14,100.0,100.0,100.0,0.0,0.0,,,,6046,5,5,4,eos,eos,eos,False,False,False,5922,128,0,0,24641536,1540096,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,passage_retrieval_zh,passage_retrieval_zh:7063d967f17cbdacb1879c859620410698ce77f6574f2db8,,12,100.0,100.0,100.0,0.0,0.0,,,,5687,5,5,4,eos,eos,eos,False,False,False,5563,128,0,0,23068672,1441792,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,passage_retrieval_zh,passage_retrieval_zh:70740e776bbeb680cec80265fd8ac003805837c780cbaa3c,,47,100.0,100.0,100.0,0.0,0.0,,,,5348,4,32,32,eos,length,length,False,True,True,5252,128,1,1,22020096,1376256,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,passage_retrieval_zh,passage_retrieval_zh:732849c26723294e6a6da09ff8607de7a92953069f9f15c7,,30,100.0,100.0,100.0,0.0,0.0,,,,7106,4,4,4,eos,eos,eos,False,False,False,6982,128,0,0,28835840,1802240,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,passage_retrieval_zh,passage_retrieval_zh:73c56375df099b59d8d399c9db244304e05ebf90d81b0ec4,,20,100.0,100.0,33.33,-66.67,-66.67,,,,6061,5,32,32,eos,length,length,False,True,True,5965,128,0,0,24641536,1540096,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,passage_retrieval_zh,passage_retrieval_zh:8b059130668f08ab886b4a9d0238ee174a2b57d65ffc0e68,,43,100.0,100.0,100.0,0.0,0.0,,,,4961,4,32,4,eos,length,eos,False,True,False,4837,128,0,0,19922944,1245184,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,passage_retrieval_zh,passage_retrieval_zh:8f226ecb3869196fc82b2291e0ce45f9b3b4a42ea7eb0966,,26,100.0,100.0,0.0,-100.0,-100.0,,,,6042,32,32,32,length,length,length,True,True,True,5946,128,0,0,24641536,1540096,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,passage_retrieval_zh,passage_retrieval_zh:93f8a1d426e90ac53e9d4598145b6db4cc810edcda8da1f3,,42,100.0,100.0,100.0,0.0,0.0,,,,4631,4,5,5,eos,eos,eos,False,False,False,4508,128,0,0,18874368,1179648,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,passage_retrieval_zh,passage_retrieval_zh:abe474c9df9c801cf7ec3a5a66dc0551e23ed4ea83137550,,48,50.0,50.0,50.0,0.0,0.0,,,,4572,32,32,32,length,length,length,True,True,True,4476,128,0,0,18350080,1146880,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,passage_retrieval_zh,passage_retrieval_zh:af8effa7ace9e296b72627575764bbbe869fcc9f6838a77e,,8,100.0,100.0,100.0,0.0,0.0,,,,5371,4,32,4,eos,length,eos,False,True,False,5247,128,0,0,21495808,1343488,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,passage_retrieval_zh,passage_retrieval_zh:afea3dc6864a8d406abd9e00d6850e5188f1da54e84b652f,,28,50.0,100.0,50.0,-50.0,0.0,,,,4949,32,5,32,length,eos,length,True,False,True,4853,128,0,0,19922944,1245184,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,passage_retrieval_zh,passage_retrieval_zh:b10077220a5ad974473b83cda075d5f1ff2b4f9a17979eef,,44,100.0,33.33,100.0,66.67,0.0,,,,4835,5,32,4,eos,length,eos,False,True,False,4711,128,0,0,19398656,1212416,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,passage_retrieval_zh,passage_retrieval_zh:b7c499d1d0cc76480991ff87a23ed8e356cb5cb93479426c,,15,100.0,100.0,100.0,0.0,0.0,,,,4646,32,32,5,length,length,eos,True,True,False,4523,128,0,0,18874368,1179648,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,passage_retrieval_zh,passage_retrieval_zh:b9f018c75037f689af24dd3ff0aea576c1aa0548c9244fbb,,24,16.67,100.0,100.0,0.0,83.33,,,,5093,32,20,5,length,eos,eos,True,False,False,4970,128,0,0,20447232,1277952,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,passage_retrieval_zh,passage_retrieval_zh:be91164536c1c23859ed5342a2bf9b5eace21bee93bc90b8,,7,100.0,50.0,100.0,50.0,0.0,,,,4564,5,32,4,eos,length,eos,False,True,False,4440,128,0,0,18350080,1146880,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,passage_retrieval_zh,passage_retrieval_zh:d2d972f84c899de8af8b25953a9c19a1728ec30243ec890f,,1,100.0,100.0,100.0,0.0,0.0,,,,6052,4,4,4,eos,eos,eos,False,False,False,5928,128,0,0,24641536,1540096,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,passage_retrieval_zh,passage_retrieval_zh:d856463ec61de91806bbd231e942b1802aed1c7f6aa29397,,33,100.0,100.0,100.0,0.0,0.0,,,,5731,4,4,4,eos,eos,eos,False,False,False,5607,128,0,0,23068672,1441792,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,passage_retrieval_zh,passage_retrieval_zh:def74c0a4002099b5713c50a5c9f3d497712f27458a59b37,,25,25.0,100.0,25.0,-75.0,0.0,,,,4986,32,5,32,length,eos,length,True,False,True,4890,128,1,1,20447232,1277952,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,passage_retrieval_zh,passage_retrieval_zh:e2e853459247e4e3b00a1eb9a3cab815f7a8c1140f0ef51f,,18,100.0,100.0,100.0,0.0,0.0,,,,5288,5,4,5,eos,eos,eos,False,False,False,5165,128,0,0,21495808,1343488,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,passage_retrieval_zh,passage_retrieval_zh:e38aeae1875e5e4ebfab912b98c90be4f713a70bd52deaf1,,49,100.0,100.0,100.0,0.0,0.0,,,,4967,4,5,4,eos,eos,eos,False,False,False,4843,128,0,0,19922944,1245184,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,passage_retrieval_zh,passage_retrieval_zh:e597ad527a43b06f84cdce723c39f99b2974692515902d57,,34,100.0,100.0,100.0,0.0,0.0,,,,5920,4,4,4,eos,eos,eos,False,False,False,5796,128,0,0,24117248,1507328,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,passage_retrieval_zh,passage_retrieval_zh:e7a45e0b403836f38b6520b6f00cfd1b335c06db24188948,,40,100.0,100.0,100.0,0.0,0.0,,,,6612,4,4,4,eos,eos,eos,False,False,False,6488,128,0,0,26738688,1671168,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,passage_retrieval_zh,passage_retrieval_zh:e95ff1d49cd07201f6edc33cb9f794a704bf1545c95c1a3d,,39,100.0,100.0,100.0,0.0,0.0,,,,5980,5,5,4,eos,eos,eos,False,False,False,5856,128,0,0,24117248,1507328,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,passage_retrieval_zh,passage_retrieval_zh:eaeed63024581e6d7dad2b979c4b41e8434072a555f71be8,,21,100.0,25.0,20.0,-5.0,-80.0,,,,5085,4,32,32,eos,length,length,False,True,True,4989,128,0,0,20447232,1277952,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,passage_retrieval_zh,passage_retrieval_zh:edd986957b9c7126fb91d2040f344f3e86f51f669f0ec475,,13,100.0,100.0,100.0,0.0,0.0,,,,5574,4,32,4,eos,length,eos,False,True,False,5450,128,0,0,22544384,1409024,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,passage_retrieval_zh,passage_retrieval_zh:f951c270fb212ec46982cbbe2292ca317478d25e6248e802,,0,100.0,100.0,100.0,0.0,0.0,,,,5232,4,5,4,eos,eos,eos,False,False,False,5108,128,0,0,20971520,1310720,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,passage_retrieval_zh,passage_retrieval_zh:fc0f91fe2374552aaa03b3417ff3302c82bf803f5b354a9e,,17,100.0,100.0,100.0,0.0,0.0,,,,5676,4,5,4,eos,eos,eos,False,False,False,5552,128,0,0,23068672,1441792,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,qasper,qasper:036bfbdbfff8294f59afd5860663bbb4349924c9853b2151,,25,0.0,0.0,0.0,0.0,0.0,,,,4954,14,18,12,eos,eos,eos,False,False,False,4838,128,0,0,19922944,1245184,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,qasper,qasper:04af9dc96013a1bc7faecbc589f7ea5c207e92c7d9a3495e,,22,55.56,28.57,55.56,26.990000000000002,0.0,,,,5183,22,33,22,eos,eos,eos,False,False,False,5077,128,0,0,20971520,1310720,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,qasper,qasper:072d3de1a7122730a13a31db3eede4113af2d920814f0aaa,,6,8.0,5.71,7.69,1.9800000000000004,-0.3099999999999996,,,,5669,16,28,20,eos,eos,eos,False,False,False,5561,128,0,0,23068672,1441792,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
